euclidean distance,concept1,concept2
8.321196556091309,steal,fat
8.32123851776123,extinguish,send
8.32189655303955,sick,comb
8.322117805480957,root,ten
8.32249927520752,shell,skin
8.32265853881836,earth,meat
8.322746276855469,mother,yawn
8.32280445098877,leaf,belt
8.323220252990723,white,thread
8.323897361755371,tobacco,pipe
8.324077606201172,vomit,rain
8.324636459350586,beak,scold
8.324953079223633,seize,mix
8.32518482208252,sick,bean
8.325453758239746,cease,anchor
8.326364517211914,father,die
8.326861381530762,feather,rain
8.327216148376465,gentle,bud
8.327469825744629,bone,ten
8.327625274658203,arrive,shiver
8.3289213180542,sell,flesh
8.32983112335205,forest,early
8.32984733581543,earth,basket
8.329854011535645,mud,scar
8.329855918884277,chew,bow
8.329855918884277,he,thou
8.329855918884277,thou,he
8.330107688903809,thou,they
8.330286979675293,bitter,itch
8.33032512664795,fight,tree
8.331212043762207,house,thatch
8.33123779296875,nipple,udder
8.331270217895508,love,lake
8.331404685974121,ribbon,leash
8.33142375946045,sew,sweep
8.331499099731445,age,season
8.331786155700684,neck,wheel
8.331916809082031,hay,thatch
8.332230567932129,gill,ear
8.3325777053833,cave,beard
8.33268928527832,dirty,bean
8.332749366760254,silk,thread
8.333073616027832,i,blood
8.333081245422363,old,fruit
8.333131790161133,carry,roast
8.333230018615723,person,hair
8.333251953125,beautiful,eat
8.333256721496582,veil,wave
8.33354663848877,thigh,this
8.333576202392578,cook,donate
8.333796501159668,fish,bone
8.333909034729004,egg,child
8.333909034729004,egg,child
8.334354400634766,mushroom,blow
8.334502220153809,pay,sing
8.3347806930542,clay,world
8.335165977478027,edge,smell
8.335463523864746,name,spoon
8.335614204406738,swim,shell
8.335649490356445,intestines,hide
8.335736274719238,sing,bite
8.33601188659668,piss,tumble
8.336160659790039,rich,satiated
8.336336135864258,lick,weave
8.336402893066406,divide,fan
8.336454391479492,cheap,correct
8.336511611938477,grass,hair
8.3368558883667,mouth,egg
8.336907386779785,gold,tear
8.337382316589355,chimney,basket
8.33738899230957,divide,sing
8.33791732788086,neck,kill
8.338082313537598,pinch,imitate
8.338714599609375,hair,bottom
8.339925765991211,hole,dwell
8.340229034423828,pair,grind
8.340715408325195,nit,flea
8.34123420715332,fish,mother
8.34179401397705,liver,egg
8.342022895812988,pair,threaten
8.342113494873047,new,silk
8.34267807006836,thumb,female
8.342819213867188,die,crawl
8.3428316116333,flame,electricity
8.34311580657959,pregnant,heavy
8.343255996704102,village,sand
8.344013214111328,flow,bathe
8.344099998474121,adze,battle-axe
8.344594955444336,deep,cloth
8.34461498260498,month,ladder
8.344792366027832,leg,lightning
8.345014572143555,veil,towel
8.345243453979492,husband,pot
8.345418930053711,bite,path
8.345752716064453,thirsty,load
8.346261024475098,word,seed
8.346924781799316,sew,diminish
8.346944808959961,weave,beget
8.34731388092041,drunk,wear
8.3475341796875,sour,alcohol
8.347691535949707,fart,urine
8.347811698913574,straight,salt
8.348310470581055,comb,seven
8.348836898803711,ride,flag
8.348888397216797,house,skirt
8.349266052246094,row,mix
8.349581718444824,speech,scold
8.349672317504883,guess,adjudicate
8.349854469299316,boil,sweep
8.349968910217285,stomach,shirt
8.350873947143555,pine,hay
8.351372718811035,month,egg
8.351641654968262,drink,black
8.352118492126465,ash,fireplace
8.352210998535156,your,roast
8.352301597595215,meet,meat
8.35295581817627,barley,bear
8.352957725524902,grow,pinch
8.353048324584961,comb,cart
8.353205680847168,scatter,undress
8.353394508361816,sing,weave
8.353452682495117,send,sew
8.353569984436035,cloth,bark
8.353570938110352,fruit,belly
8.35362434387207,voice,kill
8.353758811950684,grass,savanna
8.35389232635498,nine,clothing
8.354536056518555,arrive,pour
8.354899406433105,hit,smell
8.355395317077637,blood,salt
8.355539321899414,sink,heart
8.356016159057617,weak,grass
8.356060981750488,kill,sharpen
8.356446266174316,fur,skin
8.356446266174316,fur,skin
8.356446266174316,skin,fur
8.356452941894531,vine,vein
8.356559753417969,paddle,spade
8.357157707214355,sun,thumb
8.357349395751953,thief,drink
8.358134269714355,take,barley
8.358437538146973,old,chieftain
8.358437538146973,old,chieftain
8.358677864074707,weigh,wet
8.358966827392578,bridge,ball
8.359184265136719,mother,roof
8.359397888183594,door,crow
8.359618186950684,twenty,button
8.359737396240234,earthquake,shake
8.359917640686035,louse,tail
8.360841751098633,slow,bamboo
8.360942840576172,toe,shit
8.361117362976074,early,seed
8.361349105834961,do,ripen
8.361760139465332,sell,weave
8.361926078796387,tobacco,soot
8.361940383911133,market,tea
8.362198829650879,clothing,arrange
8.362298965454102,steal,roast
8.362434387207031,wet,clog
8.362658500671387,flow,swim
8.362659454345703,want,pour
8.363035202026367,ash,faeces
8.363509178161621,inside,temples
8.363967895507812,beard,fence
8.364603042602539,enter,brood
8.36461067199707,kneel,chieftain
8.364680290222168,slaughter,twist
8.364702224731445,sieve,strain
8.364766120910645,bite,yam
8.365275382995605,pinch,piss
8.365735054016113,sing,cook
8.365943908691406,shine,bake
8.36620807647705,penis,tail
8.367019653320312,thick,powerful
8.367046356201172,coconut,candle
8.367230415344238,forest,yesterday
8.367445945739746,die,seven
8.367470741271973,side,silk
8.367575645446777,forest,tortoise
8.367776870727539,pinch,knead
8.368186950683594,tooth,sharpen
8.3683443069458,boot,stocking
8.36865234375,salt,fear
8.369361877441406,clay,swamp
8.36941909790039,pain,sweet
8.369446754455566,secret,paint
8.369916915893555,shade,soul
8.37037467956543,eye,die
8.370646476745605,chair,nest
8.371323585510254,abuse,draw
8.371482849121094,suck,donate
8.371814727783203,tongue,hundred
8.371892929077148,wet,coconut
8.372035026550293,candle,hammer
8.372036933898926,star,post
8.372148513793945,announce,command
8.372448921203613,swell,lobster
8.372529029846191,shoot,chew
8.372581481933594,seize,sing
8.372688293457031,owner,lord
8.373004913330078,leaf,eat
8.373520851135254,hour,season
8.373574256896973,dawn,ripen
8.37402629852295,pull,pour
8.374093055725098,circle,fruit
8.374249458312988,dew,ice
8.374323844909668,hear,fat
8.374382972717285,seize,cook
8.37450122833252,fight,wear
8.37451171875,age,bite
8.374651908874512,barking,blow
8.374651908874512,blow,barking
8.37492847442627,divide,pinch
8.374939918518066,line,anger
8.37537670135498,squirrel,gruel
8.375454902648926,scatter,sacrifice
8.376009941101074,bite,sew
8.37607192993164,speak,roast
8.376091003417969,ash,throw
8.376419067382812,clean,moon
8.376482009887695,bathe,white
8.376496315002441,mother,banana
8.376506805419922,summit,tip
8.376644134521484,sheep,spirit
8.376713752746582,heart,black
8.376994132995605,expensive,turtle
8.377225875854492,where,coconut
8.37739372253418,fruit,face
8.378055572509766,snow,twist
8.378082275390625,skin,leaf
8.3782320022583,cook,diminish
8.378671646118164,empty,die
8.378796577453613,cook,crawl
8.38000774383545,rotten,sea
8.380237579345703,cloud,tail
8.381027221679688,pus,swamp
8.381092071533203,shoot,donate
8.381463050842285,thirst,shriek
8.382213592529297,sing,sun
8.3822660446167,kneel,sharpen
8.382292747497559,three,hair
8.382970809936523,share,plough
8.383110046386719,year,ice
8.38322925567627,faeces,wash
8.38322925567627,wash,faeces
8.383415222167969,grandfather,yawn
8.38348388671875,anthill,hill
8.384291648864746,husband,chieftain
8.384645462036133,line,furrow
8.384703636169434,brave,male
8.384703636169434,brave,male
8.384956359863281,star,flower
8.385138511657715,name,plant
8.385213851928711,strength,chew
8.385223388671875,morning,black
8.385740280151367,clay,floor
8.386107444763184,separate,untie
8.386935234069824,divide,roast
8.38709545135498,chieftain,powerful
8.38713550567627,firewood,three
8.387178421020508,short,wood
8.387459754943848,sieve,dustpan
8.387965202331543,fat,nose
8.388262748718262,lung,tear
8.388711929321289,faeces,stick
8.388740539550781,yolk,yellow
8.388824462890625,rotten,cauliflower
8.389215469360352,extinguish,cover
8.389477729797363,seed,eye
8.389945030212402,peel,sweep
8.390450477600098,speak,fat
8.390677452087402,wing,smoke
8.390690803527832,tie,garden
8.390716552734375,float,mountain
8.390791893005371,white,path
8.39088249206543,fan,tumble
8.390978813171387,village,pig
8.39113998413086,crocodile,grandfather
8.391297340393066,heel,red
8.391587257385254,scatter,wring
8.391812324523926,firewood,tear
8.39184284210205,empty,naked
8.391983032226562,cut,shiver
8.392738342285156,send,abuse
8.392767906188965,size,powerful
8.39281177520752,buy,sing
8.393075942993164,dance,swell
8.393120765686035,if,thou
8.393350601196289,soul,chest
8.393440246582031,pour,drop
8.393600463867188,firewood,tin
8.394068717956543,seize,die
8.394073486328125,nipple,milk
8.394491195678711,blood,black
8.395027160644531,burn,shoulder
8.395142555236816,arrive,sting
8.395258903503418,push,roast
8.395294189453125,tie,tooth
8.395752906799316,bark,skin
8.395752906799316,bark,skin
8.395752906799316,skin,bark
8.39635181427002,ram,goat
8.397259712219238,taro,roast
8.397871971130371,buy,sew
8.398015975952148,shine,fry
8.398441314697266,sleep,fasten
8.399141311645508,cloud,black
8.400117874145508,piss,slaughter
8.400163650512695,breast,pull
8.400516510009766,sea,mango
8.400718688964844,pinch,fan
8.40075969696045,snail,oysters
8.401470184326172,god,grandchild
8.40163516998291,hundred,crops
8.401823997497559,lead,chieftain
8.401968955993652,say,thou
8.402266502380371,who,flower
8.402664184570312,edge,egg
8.40306282043457,water,sleep
8.4032621383667,week,brush
8.403627395629883,sun,dog
8.403726577758789,sea,rabbit
8.403855323791504,walk,blood
8.404508590698242,hawk,flesh
8.404690742492676,dog,burn
8.405132293701172,goose,forehead
8.405150413513184,stallion,male
8.405157089233398,ripen,melt
8.405189514160156,get,pour
8.405258178710938,think,adjudicate
8.405416488647461,long,intestines
8.4058837890625,drunk,satiated
8.406177520751953,bathe,arm
8.406298637390137,pen,flute
8.406357765197754,crawl,donate
8.406606674194336,moon,iron
8.406900405883789,drip,learn
8.407434463500977,father,sore
8.407508850097656,sew,eat
8.40760326385498,die,arm
8.407875061035156,open,itch
8.408225059509277,suck,sharpen
8.408295631408691,ten,rice
8.408401489257812,navel,heart
8.408570289611816,iron,tool
8.409128189086914,salt,correct
8.409323692321777,early,cook
8.409697532653809,narrow,teach
8.409712791442871,horn,vine
8.410122871398926,woman,rope
8.410473823547363,grain,berry
8.41081714630127,see,crayfish
8.410905838012695,look,fragrant
8.411486625671387,buy,fat
8.41174030303955,sell,egg
8.412211418151855,dry,liver
8.413055419921875,gather,iron
8.413137435913086,come,bracelet
8.413345336914062,destroy,finish
8.413581848144531,east,bloom
8.413628578186035,jaw,palate
8.413818359375,crocodile,leaf
8.41405200958252,soul,duck
8.414114952087402,car,machine
8.414116859436035,kneel,donate
8.41421127319336,clock,sun
8.414961814880371,wood,tool
8.415206909179688,fruit,heart
8.415975570678711,wife,snake
8.416173934936523,swim,mosquito
8.416215896606445,knife,tree
8.416223526000977,dig,congeal
8.416482925415039,wet,soup
8.416504859924316,arrive,sharpen
8.416732788085938,blood,tooth
8.417614936828613,cultivate,cook
8.417906761169434,cliff,bud
8.418042182922363,prison,stable
8.418583869934082,who,river
8.419231414794922,try,pour
8.419515609741211,steel,jug
8.420587539672852,pair,eat
8.420655250549316,house,sore
8.420734405517578,chest,bird
8.420964241027832,sprout,tooth
8.42109203338623,use,leopard
8.421784400939941,rule,dance
8.422035217285156,choose,leg
8.422101020812988,skin,arm
8.422537803649902,stove,cookhouse
8.422896385192871,coconut,here
8.423221588134766,wait,seedling
8.423511505126953,hear,roast
8.423724174499512,sun,pig
8.424050331115723,lip,smell
8.424591064453125,wash,forge
8.424809455871582,change,ripen
8.425086975097656,beam,belt
8.425493240356445,cooked,dig
8.425605773925781,yam,before
8.426095008850098,milk,piglet
8.426170349121094,sleep,path
8.426591873168945,vine,eye
8.426610946655273,piss,weave
8.426803588867188,precipice,hole
8.427000045776367,oil,break
8.427102088928223,divide,fat
8.427400588989258,horn,fingernail
8.427468299865723,drunk,ear
8.427730560302734,meat,rat
8.427742004394531,child,descendants
8.427742004394531,child,descendants
8.429018020629883,bird,tooth
8.429723739624023,arrive,strain
8.429931640625,teach,horn
8.430705070495605,scales,cold
8.430832862854004,coconut,belly
8.431578636169434,blood,die
8.43203067779541,ride,marry
8.43205738067627,dog,path
8.432222366333008,watch,herd
8.432348251342773,chest,crow
8.43248176574707,louse,that
8.432807922363281,sky,deity
8.43289852142334,coast,fringe
8.433096885681152,head,oil
8.433112144470215,bird,song
8.433523178100586,breast,child
8.433691024780273,take,yam
8.433707237243652,have,braid
8.435014724731445,cover,sacrifice
8.435470581054688,try,ripen
8.435635566711426,club,tree
8.435929298400879,sailcloth,tent
8.435981750488281,flower,arrow
8.436396598815918,forehead,temples
8.436399459838867,grief,disease
8.436671257019043,know,thou
8.436671257019043,know,thou
8.43671989440918,taro,green
8.438040733337402,cook,tumble
8.438068389892578,key,sea
8.438109397888184,shield,mule
8.438369750976562,fault,sin
8.438986778259277,breast,arm
8.439208030700684,divide,drink
8.439494132995605,fur,color
8.439607620239258,belly,book
8.439617156982422,nose,lime
8.439906120300293,embrace,leopard
8.43998908996582,cough,body
8.440038681030273,charcoal,remain
8.440199851989746,stomach,skirt
8.440454483032227,stupid,butterfly
8.440756797790527,shout,testicles
8.440760612487793,law,magic
8.440787315368652,laugh,comb
8.440787315368652,laugh,comb
8.440812110900879,shiver,fan
8.441004753112793,jump,trousers
8.441158294677734,board,beam
8.441766738891602,shell,oysters
8.442438125610352,earth,mainland
8.442572593688965,blood,dog
8.442923545837402,path,stroke
8.44301986694336,abuse,dig
8.44371509552002,water,ear
8.443849563598633,wheat,three
8.444135665893555,egg,stone
8.444135665893555,stone,egg
8.444502830505371,village,yard
8.444537162780762,sing,blue
8.444707870483398,age,springtime
8.444964408874512,push,ripen
8.445215225219727,root,vein
8.445837020874023,earth,village
8.44591236114502,evil,severe
8.446925163269043,untie,wash
8.447531700134277,divide,shiver
8.44755744934082,medicine,shaman
8.447965621948242,rabbit,mango
8.44834041595459,husband,axe
8.44841194152832,stone,rapids
8.449020385742188,shoulder,path
8.449057579040527,ride,thin
8.44951057434082,cure,bake
8.44952392578125,bunch,wheat
8.44959831237793,bow,war
8.44971752166748,piss,cook
8.450075149536133,late,lick
8.450613975524902,i,wood
8.450982093811035,ash,monkey
8.450986862182617,divide,abuse
8.451409339904785,float,drive
8.451441764831543,throat,wing
8.451462745666504,rotten,die
